incident_id,opened_at,resolved_at,priority,service,category,assignment_group,ci,channel,sla_due,sla_breached,reopen_count,customer_sat
INC10151,2025-11-05 03:51:37.623315,2025-11-06 05:51:37.623315,P3,Data Platform,Проблема,Service Desk L1,VPN-GW-02,Почта,2025-11-06 03:51:37.623315,True,0,
INC10152,2025-11-05 19:16:37.623315,2025-11-07 21:09:37.623315,P4,Корпоративная почта,Проблема,NOC,FW-01,Почта,2025-11-07 19:16:37.623315,True,0,4
INC10153,2025-11-05 04:41:37.623315,2025-11-06 09:13:37.623315,P4,Сервис-деск,Проблема,DBA,FW-01,Мониторинг,2025-11-07 04:41:37.623315,False,0,2
INC10154,2025-11-05 03:53:37.623315,2025-11-06 11:56:37.623315,P3,Сервис-деск,Сервисный запрос,Service Desk L2,FW-01,Мониторинг,2025-11-06 03:53:37.623315,True,0,5
INC10155,2025-11-05 22:34:37.623315,,P3,ERP,Проблема,NOC,MAIL-CL-01,Портал,2025-11-06 22:34:37.623315,True,1,5
INC10156,2025-11-05 14:23:37.623315,2025-11-06 00:07:37.623315,P3,Сервис-деск,Проблема,Service Desk L2,VPN-GW-02,Телефон,2025-11-06 14:23:37.623315,False,2,2
INC10157,2025-11-05 14:16:37.623315,2025-11-06 01:43:37.623315,P4,Сервис-деск,Проблема,Service Desk L1,DB-PRD-01,Телефон,2025-11-07 14:16:37.623315,False,0,1
INC10158,2025-11-05 11:54:37.623315,2025-11-05 12:27:37.623315,P2,Корпоративная почта,Сервисный запрос,DBA,DS-CL-01,Мониторинг,2025-11-05 19:54:37.623315,False,0,4
INC10159,2025-11-05 06:50:37.623315,2025-11-05 15:02:37.623315,P3,Корпоративная почта,Проблема,DBA,MAIL-CL-01,Портал,2025-11-06 06:50:37.623315,False,0,5
INC10160,2025-11-06 17:02:37.623315,2025-11-08 04:32:37.623315,P3,Data Platform,Сервисный запрос,NOC,DS-CL-01,Мониторинг,2025-11-07 17:02:37.623315,True,0,3
INC10161,2025-11-06 05:44:37.623315,,P3,VPN,Проблема,Application Support,FW-01,Телефон,2025-11-07 05:44:37.623315,True,0,1
INC10162,2025-11-06 18:07:37.623315,2025-11-07 17:08:37.623315,P3,VPN,Сервисный запрос,Service Desk L1,DB-PRD-01,Мониторинг,2025-11-07 18:07:37.623315,False,0,
INC10163,2025-11-06 09:37:37.623315,2025-11-09 05:05:37.623315,P4,Data Platform,Инцидент,Service Desk L2,APP-ERP-01,Почта,2025-11-08 09:37:37.623315,True,0,1
INC10164,2025-11-06 14:32:37.623315,2025-11-06 23:03:37.623315,P4,Сеть офисов,Инцидент,NOC,DS-CL-01,Портал,2025-11-08 14:32:37.623315,False,0,2
INC10165,2025-11-06 04:14:37.623315,,P3,VPN,Инцидент,Application Support,MAIL-CL-01,Мониторинг,2025-11-07 04:14:37.623315,True,0,1
INC10166,2025-11-06 20:03:37.623315,2025-11-09 15:09:37.623315,P4,Корпоративная почта,Инцидент,Service Desk L1,MAIL-CL-01,Мониторинг,2025-11-08 20:03:37.623315,True,0,1
INC10167,2025-11-06 22:38:37.623315,2025-11-08 09:25:37.623315,P3,Сервис-деск,Проблема,DBA,DB-PRD-01,Портал,2025-11-07 22:38:37.623315,True,1,1
INC10168,2025-11-06 03:36:37.623315,2025-11-07 04:17:37.623315,P3,ERP,Сервисный запрос,NOC,APP-ERP-01,Мониторинг,2025-11-07 03:36:37.623315,True,0,4
INC10169,2025-11-06 21:35:37.623315,2025-11-07 03:35:37.623315,P3,Сервис-деск,Проблема,NOC,FW-01,Мониторинг,2025-11-07 21:35:37.623315,False,0,1
INC10170,2025-11-06 14:24:37.623315,2025-11-06 20:32:37.623315,P3,Data Platform,Сервисный запрос,Service Desk L2,APP-ERP-01,Портал,2025-11-07 14:24:37.623315,False,1,5
INC10171,2025-11-06 06:34:37.623315,2025-11-08 23:59:37.623315,P4,ERP,Инцидент,NOC,DS-CL-01,Телефон,2025-11-08 06:34:37.623315,True,1,1
INC10172,2025-11-06 20:23:37.623315,2025-11-06 21:57:37.623315,P3,VPN,Проблема,Application Support,DS-CL-01,Мониторинг,2025-11-07 20:23:37.623315,False,1,3
INC10173,2025-11-06 04:57:37.623315,2025-11-07 08:00:37.623315,P3,Сервис-деск,Проблема,Network,VPN-GW-02,Почта,2025-11-07 04:57:37.623315,True,0,
INC10174,2025-11-06 22:26:37.623315,2025-11-07 02:35:37.623315,P3,Корпоративная почта,Сервисный запрос,Application Support,FW-01,Телефон,2025-11-07 22:26:37.623315,False,0,1
INC10175,2025-11-06 18:46:37.623315,2025-11-08 08:35:37.623315,P4,Data Platform,Сервисный запрос,Application Support,APP-ERP-01,Мониторинг,2025-11-08 18:46:37.623315,False,0,
INC10176,2025-11-06 18:03:37.623315,2025-11-07 14:42:37.623315,P3,VPN,Проблема,NOC,FW-01,Телефон,2025-11-07 18:03:37.623315,False,0,
INC10177,2025-11-06 19:30:37.623315,2025-11-07 10:32:37.623315,P4,Корпоративная почта,Инцидент,Network,VPN-GW-02,Телефон,2025-11-08 19:30:37.623315,False,0,5
INC10178,2025-11-06 03:26:37.623315,2025-11-07 14:54:37.623315,P3,Data Platform,Инцидент,NOC,FW-01,Телефон,2025-11-07 03:26:37.623315,True,0,1
INC10179,2025-11-06 19:11:37.623315,2025-11-07 15:36:37.623315,P3,Data Platform,Сервисный запрос,NOC,DS-CL-01,Почта,2025-11-07 19:11:37.623315,False,0,4
INC10180,2025-11-06 20:45:37.623315,2025-11-07 15:34:37.623315,P3,Data Platform,Инцидент,NOC,DB-PRD-01,Мониторинг,2025-11-07 20:45:37.623315,False,0,3
INC10181,2025-11-06 15:11:37.623315,2025-11-06 19:53:37.623315,P2,Сервис-деск,Проблема,DBA,MAIL-CL-01,Почта,2025-11-06 23:11:37.623315,False,0,4
INC10182,2025-11-06 08:21:37.623315,2025-11-08 12:43:37.623315,P4,ERP,Сервисный запрос,Network,VPN-GW-02,Почта,2025-11-08 08:21:37.623315,True,0,1
INC10183,2025-11-06 21:33:37.623315,2025-11-08 01:14:37.623315,P3,ERP,Сервисный запрос,Service Desk L2,DS-CL-01,Мониторинг,2025-11-07 21:33:37.623315,True,1,4
INC10184,2025-11-06 09:45:37.623315,2025-11-07 11:10:37.623315,P3,Корпоративная почта,Проблема,Application Support,MAIL-CL-01,Почта,2025-11-07 09:45:37.623315,True,0,1
INC10185,2025-11-06 00:07:37.623315,2025-11-07 06:32:37.623315,P3,ERP,Проблема,NOC,VPN-GW-02,Мониторинг,2025-11-07 00:07:37.623315,True,0,3
INC10186,2025-11-06 06:37:37.623315,2025-11-08 10:35:37.623315,P4,Корпоративная почта,Сервисный запрос,Service Desk L1,VPN-GW-02,Мониторинг,2025-11-08 06:37:37.623315,True,0,
INC10187,2025-11-06 12:55:37.623315,2025-11-06 17:59:37.623315,P1,Сеть офисов,Проблема,NOC,FW-01,Почта,2025-11-06 16:55:37.623315,True,0,3
INC10188,2025-11-06 05:02:37.623315,2025-11-07 08:48:37.623315,P3,ERP,Сервисный запрос,NOC,FW-01,Портал,2025-11-07 05:02:37.623315,True,0,1
INC10189,2025-11-06 22:54:37.623315,2025-11-07 14:29:37.623315,P3,Data Platform,Сервисный запрос,DBA,VPN-GW-02,Почта,2025-11-07 22:54:37.623315,False,0,5
INC10190,2025-11-06 14:27:37.623315,2025-11-06 20:48:37.623315,P3,Корпоративная почта,Проблема,Application Support,APP-ERP-01,Телефон,2025-11-07 14:27:37.623315,False,0,4
INC10191,2025-11-06 15:51:37.623315,,P3,Сервис-деск,Проблема,DBA,APP-ERP-01,Портал,2025-11-07 15:51:37.623315,True,0,
INC10192,2025-11-06 02:22:37.623315,2025-11-07 01:18:37.623315,P4,Сервис-деск,Инцидент,Service Desk L1,DB-PRD-01,Почта,2025-11-08 02:22:37.623315,False,0,2
INC10193,2025-11-06 13:35:37.623315,2025-11-07 15:31:37.623315,P4,Сервис-деск,Проблема,DBA,VPN-GW-02,Портал,2025-11-08 13:35:37.623315,False,0,4
INC10194,2025-11-06 13:58:37.623315,,P3,VPN,Инцидент,Network,DS-CL-01,Портал,2025-11-07 13:58:37.623315,True,0,1
INC10195,2025-11-06 04:44:37.623315,2025-11-06 23:08:37.623315,P3,Сервис-деск,Сервисный запрос,Service Desk L1,DS-CL-01,Телефон,2025-11-07 04:44:37.623315,False,0,1
INC10196,2025-11-06 11:58:37.623315,2025-11-06 20:16:37.623315,P2,Сеть офисов,Инцидент,Service Desk L2,DS-CL-01,Телефон,2025-11-06 19:58:37.623315,True,1,1
INC10197,2025-11-06 02:04:37.623315,,P2,ERP,Инцидент,Application Support,APP-ERP-01,Почта,2025-11-06 10:04:37.623315,True,0,2
INC10198,2025-11-06 18:29:37.623315,2025-11-08 04:12:37.623315,P3,Сервис-деск,Проблема,Service Desk L2,DS-CL-01,Почта,2025-11-07 18:29:37.623315,True,0,2
INC10199,2025-11-06 08:29:37.623315,2025-11-06 12:38:37.623315,P3,ERP,Инцидент,DBA,DB-PRD-01,Почта,2025-11-07 08:29:37.623315,False,0,1
INC10200,2025-11-06 16:02:37.623315,2025-11-07 20:54:37.623315,P3,Сервис-деск,Сервисный запрос,DBA,DB-PRD-01,Портал,2025-11-07 16:02:37.623315,True,0,4
INC10201,2025-11-06 08:23:37.623315,2025-11-06 20:21:37.623315,P3,Data Platform,Проблема,Service Desk L2,VPN-GW-02,Портал,2025-11-07 08:23:37.623315,False,0,3
INC10202,2025-11-06 17:13:37.623315,2025-11-06 23:23:37.623315,P4,Сервис-деск,Сервисный запрос,Service Desk L1,DB-PRD-01,Мониторинг,2025-11-08 17:13:37.623315,False,0,
INC10203,2025-11-06 06:40:37.623315,,P4,ERP,Сервисный запрос,NOC,VPN-GW-02,Портал,2025-11-08 06:40:37.623315,True,0,4
INC10204,2025-11-06 06:12:37.623315,2025-11-08 17:09:37.623315,P4,VPN,Проблема,Application Support,DB-PRD-01,Почта,2025-11-08 06:12:37.623315,True,0,1
INC10205,2025-11-06 10:55:37.623315,2025-11-07 09:30:37.623315,P3,Сервис-деск,Сервисный запрос,Network,MAIL-CL-01,Телефон,2025-11-07 10:55:37.623315,False,1,1
INC10206,2025-11-06 21:13:37.623315,2025-11-07 04:44:37.623315,P2,Корпоративная почта,Сервисный запрос,Service Desk L2,DB-PRD-01,Почта,2025-11-07 05:13:37.623315,False,0,
INC10207,2025-11-06 10:14:37.623315,2025-11-07 13:32:37.623315,P3,Data Platform,Инцидент,Service Desk L1,DS-CL-01,Телефон,2025-11-07 10:14:37.623315,True,0,2
INC10208,2025-11-06 13:25:37.623315,2025-11-06 20:16:37.623315,P3,Data Platform,Проблема,Service Desk L2,APP-ERP-01,Телефон,2025-11-07 13:25:37.623315,False,0,2
INC10209,2025-11-06 09:58:37.623315,2025-11-06 11:15:37.623315,P1,Сервис-деск,Сервисный запрос,Service Desk L2,DS-CL-01,Телефон,2025-11-06 13:58:37.623315,False,0,1
INC10210,2025-11-06 11:34:37.623315,2025-11-09 07:36:37.623315,P4,ERP,Сервисный запрос,Network,APP-ERP-01,Почта,2025-11-08 11:34:37.623315,True,0,2
INC10211,2025-11-06 10:18:37.623315,,P4,Корпоративная почта,Проблема,DBA,FW-01,Портал,2025-11-08 10:18:37.623315,True,1,4
INC10212,2025-11-06 13:50:37.623315,2025-11-06 16:03:37.623315,P1,Сервис-деск,Инцидент,Service Desk L2,APP-ERP-01,Почта,2025-11-06 17:50:37.623315,False,0,3
INC10213,2025-11-06 02:02:37.623315,,P3,Сервис-деск,Проблема,Application Support,FW-01,Мониторинг,2025-11-07 02:02:37.623315,True,0,
INC10214,2025-11-07 02:53:37.623315,,P4,VPN,Проблема,NOC,VPN-GW-02,Портал,2025-11-09 02:53:37.623315,True,0,3
INC10215,2025-11-07 08:41:37.623315,2025-11-07 15:28:37.623315,P2,VPN,Сервисный запрос,Service Desk L1,APP-ERP-01,Почта,2025-11-07 16:41:37.623315,False,0,1
INC10216,2025-11-07 15:10:37.623315,2025-11-09 01:08:37.623315,P4,VPN,Инцидент,DBA,FW-01,Почта,2025-11-09 15:10:37.623315,False,0,
INC10217,2025-11-07 22:17:37.623315,2025-11-08 01:59:37.623315,P1,Сервис-деск,Проблема,Network,FW-01,Почта,2025-11-08 02:17:37.623315,False,0,4
INC10218,2025-11-07 12:52:37.623315,2025-11-08 08:48:37.623315,P4,Сервис-деск,Сервисный запрос,NOC,FW-01,Почта,2025-11-09 12:52:37.623315,False,1,1
INC10219,2025-11-07 13:05:37.623315,2025-11-08 01:10:37.623315,P4,Сеть офисов,Инцидент,Service Desk L1,DB-PRD-01,Мониторинг,2025-11-09 13:05:37.623315,False,0,1
INC10220,2025-11-07 00:48:37.623315,,P4,ERP,Сервисный запрос,Network,VPN-GW-02,Телефон,2025-11-09 00:48:37.623315,True,0,3
INC10221,2025-11-07 06:25:37.623315,,P4,Сеть офисов,Инцидент,Application Support,FW-01,Почта,2025-11-09 06:25:37.623315,True,0,3
INC10222,2025-11-07 12:28:37.623315,2025-11-08 03:08:37.623315,P3,Data Platform,Сервисный запрос,DBA,APP-ERP-01,Портал,2025-11-08 12:28:37.623315,False,0,
INC10223,2025-11-07 09:13:37.623315,2025-11-08 15:04:37.623315,P4,ERP,Инцидент,NOC,DS-CL-01,Почта,2025-11-09 09:13:37.623315,False,1,2
INC10224,2025-11-07 15:24:37.623315,2025-11-08 15:38:37.623315,P4,Корпоративная почта,Сервисный запрос,DBA,MAIL-CL-01,Почта,2025-11-09 15:24:37.623315,False,0,5
INC10225,2025-11-07 03:28:37.623315,2025-11-07 05:51:37.623315,P1,VPN,Инцидент,DBA,APP-ERP-01,Портал,2025-11-07 07:28:37.623315,False,0,3
INC10226,2025-11-07 01:22:37.623315,2025-11-09 14:24:37.623315,P4,VPN,Инцидент,Network,FW-01,Портал,2025-11-09 01:22:37.623315,True,1,5
INC10227,2025-11-07 05:20:37.623315,2025-11-08 08:47:37.623315,P3,Data Platform,Инцидент,DBA,DS-CL-01,Мониторинг,2025-11-08 05:20:37.623315,True,0,4
INC10228,2025-11-07 04:38:37.623315,2025-11-07 07:29:37.623315,P3,Сеть офисов,Проблема,Service Desk L1,DB-PRD-01,Телефон,2025-11-08 04:38:37.623315,False,0,1
INC10229,2025-11-07 14:24:37.623315,2025-11-07 22:03:37.623315,P2,VPN,Проблема,Service Desk L1,DB-PRD-01,Портал,2025-11-07 22:24:37.623315,False,2,
INC10230,2025-11-07 10:51:37.623315,2025-11-08 21:38:37.623315,P3,ERP,Сервисный запрос,Network,DB-PRD-01,Портал,2025-11-08 10:51:37.623315,True,0,4
INC10231,2025-11-07 00:18:37.623315,2025-11-09 17:12:37.623315,P4,Сеть офисов,Сервисный запрос,Service Desk L1,DB-PRD-01,Почта,2025-11-09 00:18:37.623315,True,0,
INC10232,2025-11-07 06:38:37.623315,2025-11-07 10:57:37.623315,P3,VPN,Проблема,DBA,APP-ERP-01,Почта,2025-11-08 06:38:37.623315,False,0,1
INC10233,2025-11-07 10:12:37.623315,2025-11-07 14:33:37.623315,P4,Сервис-деск,Проблема,Network,MAIL-CL-01,Почта,2025-11-09 10:12:37.623315,False,0,4
INC10234,2025-11-07 14:55:37.623315,2025-11-07 21:34:37.623315,P3,Корпоративная почта,Инцидент,Service Desk L1,DB-PRD-01,Портал,2025-11-08 14:55:37.623315,False,0,5
INC10235,2025-11-07 10:19:37.623315,2025-11-08 10:04:37.623315,P3,Сервис-деск,Инцидент,Network,FW-01,Портал,2025-11-08 10:19:37.623315,False,0,
INC10236,2025-11-07 04:10:37.623315,2025-11-07 10:53:37.623315,P2,Корпоративная почта,Сервисный запрос,Service Desk L2,DS-CL-01,Мониторинг,2025-11-07 12:10:37.623315,False,0,3
INC10237,2025-11-07 08:41:37.623315,2025-11-07 16:38:37.623315,P2,Сервис-деск,Сервисный запрос,Service Desk L2,APP-ERP-01,Почта,2025-11-07 16:41:37.623315,False,0,1
INC10238,2025-11-07 22:17:37.623315,2025-11-09 05:15:37.623315,P4,Сервис-деск,Проблема,Application Support,VPN-GW-02,Телефон,2025-11-09 22:17:37.623315,False,0,3
INC10239,2025-11-07 03:32:37.623315,2025-11-09 09:29:37.623315,P4,Сеть офисов,Инцидент,Application Support,MAIL-CL-01,Телефон,2025-11-09 03:32:37.623315,True,1,1
INC10240,2025-11-07 07:01:37.623315,2025-11-07 17:07:37.623315,P3,ERP,Проблема,NOC,DB-PRD-01,Телефон,2025-11-08 07:01:37.623315,False,2,4
INC10241,2025-11-07 20:17:37.623315,2025-11-09 18:37:37.623315,P4,Data Platform,Инцидент,Network,DB-PRD-01,Почта,2025-11-09 20:17:37.623315,False,0,3
INC10242,2025-11-07 08:11:37.623315,,P2,Data Platform,Сервисный запрос,Service Desk L2,VPN-GW-02,Почта,2025-11-07 16:11:37.623315,True,1,2
INC10243,2025-11-07 11:43:37.623315,,P3,Data Platform,Проблема,Service Desk L2,DS-CL-01,Почта,2025-11-08 11:43:37.623315,True,0,5
INC10244,2025-11-07 00:39:37.623315,2025-11-07 02:02:37.623315,P1,Корпоративная почта,Сервисный запрос,Application Support,VPN-GW-02,Почта,2025-11-07 04:39:37.623315,False,0,1
INC10245,2025-11-07 01:42:37.623315,2025-11-08 11:09:37.623315,P3,Сервис-деск,Инцидент,DBA,DS-CL-01,Почта,2025-11-08 01:42:37.623315,True,0,2
INC10246,2025-11-07 04:24:37.623315,2025-11-07 08:08:37.623315,P2,Data Platform,Проблема,Service Desk L1,DS-CL-01,Телефон,2025-11-07 12:24:37.623315,False,0,3
INC10247,2025-11-07 06:27:37.623315,2025-11-07 11:08:37.623315,P1,VPN,Инцидент,Network,FW-01,Мониторинг,2025-11-07 10:27:37.623315,True,0,
INC10248,2025-11-07 19:59:37.623315,,P3,VPN,Инцидент,Service Desk L2,APP-ERP-01,Портал,2025-11-08 19:59:37.623315,True,0,5
INC10249,2025-11-07 09:11:37.623315,2025-11-08 03:46:37.623315,P3,Корпоративная почта,Проблема,Service Desk L1,VPN-GW-02,Почта,2025-11-08 09:11:37.623315,False,0,2
INC10250,2025-11-07 10:32:37.623315,2025-11-08 18:46:37.623315,P3,ERP,Инцидент,Network,MAIL-CL-01,Портал,2025-11-08 10:32:37.623315,True,0,
INC10251,2025-11-07 20:27:37.623315,2025-11-08 06:11:37.623315,P2,Data Platform,Проблема,Application Support,MAIL-CL-01,Портал,2025-11-08 04:27:37.623315,True,0,1
INC10252,2025-11-07 12:55:37.623315,2025-11-08 21:35:37.623315,P4,Data Platform,Сервисный запрос,NOC,VPN-GW-02,Портал,2025-11-09 12:55:37.623315,False,0,1
INC10253,2025-11-07 18:04:37.623315,,P4,Data Platform,Инцидент,Application Support,DB-PRD-01,Почта,2025-11-09 18:04:37.623315,True,0,2
INC10254,2025-11-07 02:04:37.623315,2025-11-07 12:39:37.623315,P3,Сеть офисов,Сервисный запрос,Network,DS-CL-01,Портал,2025-11-08 02:04:37.623315,False,0,1
INC10255,2025-11-07 11:56:37.623315,2025-11-08 19:42:37.623315,P3,Корпоративная почта,Проблема,Service Desk L1,MAIL-CL-01,Мониторинг,2025-11-08 11:56:37.623315,True,0,4
INC10256,2025-11-07 03:57:37.623315,2025-11-07 11:17:37.623315,P3,Корпоративная почта,Проблема,NOC,APP-ERP-01,Телефон,2025-11-08 03:57:37.623315,False,0,3
INC10257,2025-11-07 12:02:37.623315,2025-11-07 15:05:37.623315,P3,VPN,Сервисный запрос,DBA,DB-PRD-01,Мониторинг,2025-11-08 12:02:37.623315,False,0,3
